Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sub_Category,Ship_Mode,Postal_Code,Product_Name
3999,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776,Furnishings,Standard Class,53142,Deflect-O Glass Clear Studded Chair Mats
4003,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,Tables,Standard Class,78207,"Office Impressions End Table, 20-1/2""H X 24""W X 20""D"
4004,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,Machines,Standard Class,78207,Canon Pc170 Desktop Personal Copier
4005,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,Envelopes,Standard Class,78207,"White Envelopes, White Envelopes With Clear Poly Window"
4010,CA-2017-144463,01-01-2017,05-01-2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.2606,Furnishings,Standard Class,90036,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
4035,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313,Binders,Same Day,44052,Wilson Jones Century Plastic Molded Ring Binders
4036,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904,Accessories,Same Day,44052,Logitech G602 Wireless Gaming Mouse
4046,CA-2015-136378,02-04-2015,07-04-2015,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734,Binders,Standard Class,77070,Aluminum Screw Posts
4061,CA-2016-129196,01-11-2016,07-11-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,Accessories,Standard Class,60610,Maxell 4.7Gb Dvd-R
4066,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.41,Fasteners,Standard Class,28205,Staples
4067,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,Art,Standard Class,28205,Newell 320
4068,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Office Supplies,Labels,Avery 513,47.808,12,0.2,15.5376,Labels,Standard Class,28205,Avery 513
4069,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Technology,Phones,Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray,978.84,9,0.2,110.1195,Phones,Standard Class,28205,Cisco IpÂ PhoneÂ 7961G VoipÂ PhoneÂ - Dark Gray
4073,CA-2015-156104,06-12-2015,08-12-2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,46203,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0,449.991,Copiers,Second Class,46203,Hewlett Packard 610 Color Digital Copier / Printer
4085,CA-2017-163692,07-09-2017,09-09-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237,Binders,First Class,85023,Wilson Jones Leather-Like Binders With Dubllock Round Rings
4086,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384,Phones,Second Class,95823,Mitel 5320 Ip Phone Voip Phone
4087,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713,Binders,Second Class,95823,Wilson Jones Leather-Like Binders With Dubllock Round Rings
4088,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,Binders,Second Class,95823,"Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Light Blue"
4090,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,9.936,Labels,Standard Class,10035,Avery 473
4091,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285,Supplies,Standard Class,10035,Acme Value Line Scissors
4092,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,Binders,Standard Class,10035,Avery Hanging File Binders
4108,CA-2015-105599,07-09-2015,07-09-2015,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,0,0.2792,Storage,Same Day,10011,Eldon Shelf Savers Cubes And Bins
4109,CA-2015-105599,07-09-2015,07-09-2015,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,3,0.4,-14.1639,Tables,Same Day,10011,Anderson Hickey Conga Table Tops & Accessories
4114,CA-2015-116687,02-05-2015,07-05-2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889,Labels,Standard Class,77095,Avery 501
4115,CA-2015-116687,02-05-2015,07-05-2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579,Phones,Standard Class,77095,Samsung Rugby Iii
4121,CA-2017-117394,04-09-2017,10-09-2017,Standard Class,MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.428,Accessories,Standard Class,19120,Kingston Digital Datatraveler 8Gb Usb 2.0
4122,CA-2017-133823,11-05-2017,12-05-2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”",37.44,6,0,16.848,Paper,Same Day,98103,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” X 11Â”"
4123,CA-2017-133823,11-05-2017,12-05-2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,0,17.6673,Labels,Same Day,98103,Avery 50
4124,CA-2017-133823,11-05-2017,12-05-2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,0.2,9.4366,Binders,Same Day,98103,"Acco Flexible Accohide Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
4127,CA-2017-156769,06-05-2017,09-05-2017,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,0,18.0378,Art,First Class,22204,Dixon Ticonderoga Core-Lock Colored Pencils
4132,CA-2015-111703,02-07-2015,09-07-2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,4.0338,Paper,Standard Class,33021,Easy-Staple Paper
4133,CA-2015-111703,02-07-2015,09-07-2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,5.6376,Paper,Standard Class,33021,Xerox 1957
4136,CA-2017-105914,02-10-2017,08-10-2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,0.2,42.045,Binders,Standard Class,90036,"Performers Binder/Pad Holder, Black"
4137,CA-2017-105914,02-10-2017,08-10-2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,0,204.7682,Storage,Standard Class,90036,Tennsco Double-Tier Lockers
4140,CA-2017-127313,01-12-2017,04-12-2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392,3,0.2,2.337,Storage,First Class,19120,Personal File Boxes With Fold-Down Carry Handle
4141,CA-2017-127313,01-12-2017,04-12-2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,Furnishings,First Class,19120,"Ultra Door Kickplate, 8""H X 34""W"
4152,CA-2017-100160,07-09-2017,11-09-2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.8685,Labels,Standard Class,19134,Avery 519
4153,CA-2017-100160,07-09-2017,11-09-2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432,Paper,Standard Class,19134,"Eureka Recycled Copy Paper 8 1/2"" X 11"", Ream"
4154,CA-2017-100160,07-09-2017,11-09-2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896,3,0.2,1.6524,Envelopes,Standard Class,19134,Poly String Tie Envelopes
4157,CA-2015-101091,05-12-2015,09-12-2015,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998,Accessories,Second Class,19140,Belkin F8E887 Usb Wired Ergonomic Keyboard
4158,CA-2015-101091,05-12-2015,09-12-2015,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064,6,0.7,-19.9824,Binders,Second Class,19140,"Gbc White Gloss Covers, Plain Front"
4159,CA-2014-126907,01-11-2014,08-11-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012,Paper,Standard Class,60610,Southworth Parchment Paper & Envelopes
4173,CA-2016-152163,01-07-2016,01-07-2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,0,6.532,Binders,Same Day,29203,"Wilson Jones Hanging View Binder, White, 1"""
4174,CA-2016-152163,01-07-2016,01-07-2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,0,6.2208,Paper,Same Day,29203,Xerox 210
4175,CA-2016-152163,01-07-2016,01-07-2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0,28.0032,Binders,Same Day,29203,Binding Machine Supplies
4177,CA-2014-128846,07-04-2014,12-04-2014,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0,163.787,Phones,Standard Class,29203,At&T Tr1909W
4178,CA-2014-128846,07-04-2014,12-04-2014,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0,60.2553,Paper,Standard Class,29203,Xerox 1945
4180,US-2017-119039,06-03-2017,10-03-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.2,5.4288,Binders,Standard Class,94109,Economy Binders
4181,CA-2017-128426,07-10-2017,11-10-2017,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36,Binders,Standard Class,77036,Storex Duratech Recycled Plastic Frosted Binders
4182,US-2017-136868,06-10-2017,12-10-2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0,115.1856,Accessories,Standard Class,10035,Logitech G430 Surround Sound Gaming Headset With Dolby 7.1 Technology
4183,US-2017-136868,06-10-2017,12-10-2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668,Paper,Standard Class,10035,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
4184,US-2017-136868,06-10-2017,12-10-2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473,Storage,Standard Class,10035,Space Solutions Hd Industrial Steel Shelving.
4185,CA-2016-143749,05-12-2016,07-12-2016,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0,20.485,Bookcases,First Class,2038,O'Sullivan 5-Shelf Heavy-Duty Bookcases
4192,CA-2015-129392,08-07-2015,08-07-2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,6.6,Paper,Same Day,77070,Xerox 1990
4198,US-2016-161683,03-12-2016,08-12-2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,93.7688,Appliances,Standard Class,19134,Honeywell Enviracaire Portable Hepa Air Cleaner For Up To 10 X 16 Room
4199,US-2016-161683,03-12-2016,08-12-2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,-14.5536,Binders,Standard Class,19134,"Gbc Clear Cover, 8-1/2 X 11, Unpunched, 25 Covers Per Pack"
4200,CA-2015-143105,10-12-2015,10-12-2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0,3.4357,Labels,Same Day,10024,Avery 486
4201,CA-2015-143105,10-12-2015,10-12-2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,249.995,Copiers,Same Day,10024,Hewlett Packard 610 Color Digital Copier / Printer
4202,CA-2015-143105,10-12-2015,10-12-2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Â” x 11Â”",41.28,6,0,18.9888,Paper,Same Day,10024,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Â” X 11Â”"
4203,CA-2015-143105,10-12-2015,10-12-2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,7,0,84.9436,Paper,Same Day,10024,Xerox 1883
4212,CA-2014-166457,05-05-2014,09-05-2014,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,3,0,4.239,Paper,Second Class,40475,"Adams ""While You Were Out"" Message Pads"
4213,CA-2014-166457,05-05-2014,09-05-2014,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,2,0,1.9024,Art,Second Class,40475,Newell 350
4214,CA-2014-166457,05-05-2014,09-05-2014,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,2,0,11.5432,Paper,Second Class,40475,Xerox 1933
4215,CA-2016-164637,04-03-2016,08-03-2016,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0,64.2,Binders,Standard Class,46544,"Green Canvas Binder For 8-1/2"" X 14"" Sheets"
4218,CA-2017-149881,01-04-2017,03-04-2017,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,85.176,Bookcases,First Class,94110,"Safco Value Mate Steel Bookcase, Baked Enamel Finish On Steel, Black"
4219,CA-2017-149881,01-04-2017,03-04-2017,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.2,359.9988,Machines,First Class,94110,Cubify Cubex 3D Printer Double Head Print
4228,CA-2015-154970,05-01-2015,10-01-2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,-6.9282,Chairs,Standard Class,98103,Global Deluxe Steno Chair
4230,CA-2017-100223,05-07-2017,10-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.6,-348.6294,Furnishings,Standard Class,75220,"Deflect-O Rollamat Studded, Beveled Mat For Medium Pile Carpeting"
4231,CA-2017-100223,05-07-2017,10-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,9,0.8,-17.6607,Binders,Standard Class,75220,"Cardinal Holdit! Binder Insert Strips,Extra Strips"
4232,CA-2017-100223,05-07-2017,10-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376,Paper,Standard Class,75220,Xerox 1975
4233,CA-2017-100223,05-07-2017,10-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.2,11.2752,Paper,Standard Class,75220,Xerox 1966
4234,CA-2017-100223,05-07-2017,10-07-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.8,-10.4214,Binders,Standard Class,75220,Tuf-Vin Binders
4243,CA-2016-159142,04-04-2016,05-04-2016,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,Phones,First Class,22153,Anker Astro 15000Mah Usb Portable Charger
4244,CA-2016-159142,04-04-2016,05-04-2016,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,0,13.0707,Paper,First Class,22153,"Wirebound Message Books, Four 2 3/4"" X 5"" Forms Per Page, 600 Sets Per Book"
4249,CA-2016-157336,01-12-2016,05-12-2016,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,6,0,40.5168,Binders,Second Class,6824,"Xtralife Clearvue Slant-D Ring Binder, White, 3"""
4250,CA-2016-157336,01-12-2016,05-12-2016,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0,150.384,Chairs,Second Class,6824,Hon Every-Day Series Multi-Task Chairs
4258,CA-2015-101924,04-09-2015,09-09-2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Medford,Oregon,97504,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,0.7,-6.8334,Binders,Standard Class,97504,"Acco Flexible Accohide Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
4262,CA-2017-158344,07-08-2017,11-08-2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Moorhead,Minnesota,56560,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276,Accessories,Standard Class,56560,Memorex Micro Travel Drive 16 Gb
4264,CA-2017-110429,03-11-2017,08-11-2017,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,Binders,Standard Class,19143,"Mead 1St Gear 2"" Zipper Binder, Asst. Colors"
4265,US-2016-131611,05-11-2016,09-11-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,-160.2952,Tables,Standard Class,77036,Laminate Occasional Tables
4266,US-2016-131611,05-11-2016,09-11-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,Binders,Standard Class,77036,Storex Dura Pro Binders
4267,US-2016-131611,05-11-2016,09-11-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,Bookcases,Standard Class,77036,O'Sullivan Plantations 2-Door Library In Landvery Oak
4268,US-2016-131611,05-11-2016,09-11-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,-20.1408,Binders,Standard Class,77036,Premium Transparent Presentation Covers By Gbc
4269,US-2016-131611,05-11-2016,09-11-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,5,0.2,45.1395,Accessories,Standard Class,77036,Logitech Wireless Headset H600 Over-The-Head Design
4296,CA-2017-169124,03-07-2017,10-07-2017,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,0,54.3438,Furnishings,Standard Class,95610,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
4297,CA-2017-117261,04-09-2017,10-09-2017,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0,0.5432,Storage,Standard Class,90032,"Rogers Jumbo File, Granite"
